city_development_index,relevent_experience,education_level,experience,company_size,last_new_job,training_hours,target,gender_M,gender_F,Fulltime,Parttime,is_STEM
0.893,1,3.0,21.0,2.0,0.0,4.564348191467836,0.0,0,0,0,0,1
0.448,0,1.0,4.0,2.0,0.0,3.4657359027997265,0.0,1,0,1,0,0
0.92,1,3.0,17.0,3.0,2.0,2.70805020110221,0.0,1,0,0,0,1
0.624,1,2.0,7.0,3.0,3.0,2.1972245773362196,0.0,1,0,0,0,1
0.804,1,2.0,6.0,3.0,1.0,1.9459101490553132,0.0,1,0,0,0,1
0.91,1,2.0,8.0,2.0,1.0,3.6375861597263857,0.0,0,0,0,0,1
0.698,0,2.0,9.0,2.0,4.0,4.174387269895637,1.0,1,0,0,0,1
0.624,1,2.0,8.0,8.0,5.0,4.343805421853684,1.0,1,0,0,0,1
0.926,0,1.0,2.0,6.0,1.0,3.6888794541139363,1.0,0,0,0,1,0
0.92,1,2.0,7.0,3.0,5.0,4.007333185232471,0.0,0,0,0,1,1
0.926,1,2.0,9.0,3.0,2.0,4.30406509320417,0.0,1,0,1,0,1
0.897,1,3.0,14.0,2.0,1.0,4.634728988229636,0.0,1,0,0,0,1
0.92,1,2.0,21.0,8.0,5.0,3.2188758248682006,0.0,0,0,0,0,1
0.624,1,2.0,10.0,8.0,2.0,4.6913478822291435,0.0,1,0,0,0,1
0.895,1,2.0,21.0,3.0,1.0,2.70805020110221,0.0,0,0,0,0,1
0.624,1,3.0,2.0,2.0,1.0,3.1780538303479458,0.0,0,0,0,0,1
0.91,1,3.0,7.0,8.0,1.0,3.784189633918261,0.0,1,0,0,0,1
0.926,0,3.0,8.0,7.0,2.0,4.804021044733257,0.0,1,0,0,1,1
0.91,0,2.0,4.0,6.0,1.0,3.1354942159291497,0.0,1,0,0,0,1
0.92,1,2.0,8.0,4.0,1.0,3.9512437185814275,0.0,1,0,0,0,0
0.624,1,2.0,4.0,8.0,1.0,4.30406509320417,0.0,1,0,0,0,1
0.624,0,1.0,3.0,8.0,1.0,3.9512437185814275,1.0,1,0,1,0,0
0.624,0,2.0,2.0,8.0,1.0,5.720311776607412,0.0,1,0,1,0,0
0.754,1,2.0,10.0,4.0,1.0,4.394449154672439,0.0,1,0,0,0,1
0.91,1,2.0,14.0,6.0,4.0,5.60947179518496,0.0,1,0,0,0,1
0.884,1,2.0,21.0,3.0,2.0,4.465908118654584,0.0,1,0,0,0,1
0.92,1,2.0,21.0,2.0,3.0,4.605170185988092,0.0,1,0,0,0,1
0.92,0,1.0,3.0,2.0,1.0,3.713572066704308,1.0,0,0,1,0,0
0.804,1,3.0,12.0,7.0,2.0,4.219507705176107,0.0,1,0,0,0,1
0.92,1,2.0,2.0,1.0,2.0,3.58351893845611,0.0,1,0,0,0,0
0.939,1,2.0,21.0,1.0,2.0,3.9889840465642745,0.0,1,0,0,0,1
0.926,1,3.0,21.0,3.0,0.0,4.204692619390966,0.0,0,0,0,0,1
0.92,1,2.0,21.0,3.0,0.0,2.9444389791664403,1.0,1,0,0,0,1
0.762,1,3.0,3.0,4.0,3.0,4.204692619390966,0.0,0,0,0,0,1
0.754,1,3.0,1.0,3.0,1.0,3.8501476017100584,0.0,0,0,1,0,1
0.878,1,1.0,5.0,3.0,1.0,3.1354942159291497,0.0,1,0,0,0,0
0.899,1,2.0,17.0,6.0,2.0,4.875197323201151,0.0,1,0,0,0,1
0.55,1,2.0,6.0,6.0,1.0,3.044522437723423,1.0,0,0,1,0,1
0.6890000000000001,1,2.0,6.0,1.0,1.0,4.672828834461906,0.0,1,0,0,1,1
0.624,1,3.0,5.0,8.0,2.0,4.189654742026425,1.0,0,1,0,0,1
0.698,1,2.0,16.0,6.0,2.0,2.833213344056216,0.0,1,0,1,0,1
0.91,1,2.0,15.0,2.0,4.0,3.871201010907891,0.0,0,0,0,0,1
0.754,1,2.0,15.0,2.0,1.0,4.204692619390966,1.0,1,0,0,1,1
0.92,0,2.0,3.0,2.0,1.0,2.1972245773362196,0.0,1,0,1,0,1
0.698,0,2.0,21.0,5.0,5.0,5.056245805348308,0.0,1,0,0,0,1
0.92,1,2.0,9.0,2.0,2.0,2.4849066497880004,0.0,1,0,0,0,1
0.55,1,2.0,18.0,2.0,1.0,2.1972245773362196,1.0,1,0,1,0,1
0.624,1,2.0,10.0,6.0,1.0,3.4965075614664802,1.0,0,0,0,0,1
0.493,1,2.0,10.0,4.0,1.0,4.6913478822291435,1.0,1,0,0,0,1
0.91,1,2.0,8.0,4.0,1.0,4.007333185232471,1.0,0,1,0,0,1
0.893,1,0.0,5.0,4.0,4.0,3.4965075614664802,1.0,1,0,0,0,0
0.92,0,3.0,0.0,8.0,2.0,3.1780538303479458,0.0,1,0,0,0,1
0.91,1,2.0,13.0,2.0,2.0,4.634728988229636,0.0,1,0,0,0,1
0.762,1,3.0,5.0,8.0,1.0,3.367295829986474,1.0,1,0,0,0,1
0.698,0,2.0,2.0,3.0,1.0,3.6109179126442243,0.0,1,0,0,0,1
0.926,0,1.0,10.0,2.0,1.0,2.833213344056216,0.0,0,0,1,0,0
0.884,1,2.0,4.0,3.0,1.0,1.791759469228055,0.0,0,0,0,0,1
0.913,1,2.0,16.0,5.0,5.0,2.6390573296152584,0.0,1,0,0,0,1
0.92,1,3.0,21.0,5.0,5.0,3.044522437723423,0.0,0,0,0,0,1
0.92,0,2.0,7.0,5.0,1.0,1.9459101490553132,1.0,1,0,1,0,1
0.92,1,2.0,21.0,6.0,5.0,5.262690188904886,0.0,1,0,0,0,0
0.926,1,3.0,21.0,8.0,3.0,1.0986122886681098,0.0,1,0,0,0,1
0.682,1,2.0,5.0,4.0,0.0,3.871201010907891,0.0,1,0,0,0,1
0.878,1,3.0,21.0,4.0,4.0,4.61512051684126,0.0,1,0,0,0,1
0.691,1,3.0,10.0,4.0,2.0,3.044522437723423,0.0,1,0,0,0,1
0.92,1,2.0,19.0,6.0,5.0,4.2626798770413155,0.0,1,0,0,0,1
0.698,1,2.0,3.0,2.0,1.0,2.5649493574615367,0.0,1,0,0,0,1
0.92,0,2.0,4.0,2.0,1.0,3.784189633918261,1.0,1,0,0,0,0
0.91,1,2.0,19.0,6.0,2.0,3.295836866004329,0.0,1,0,0,0,1
0.843,1,2.0,17.0,3.0,1.0,4.51085950651685,0.0,1,0,0,0,1
0.92,1,2.0,21.0,2.0,4.0,3.8918202981106265,0.0,1,0,0,0,1
0.939,1,2.0,21.0,6.0,1.0,4.499809670330265,0.0,0,0,0,0,1
0.92,0,2.0,3.0,3.0,2.0,5.389071729816501,0.0,0,0,1,0,1
0.92,1,2.0,21.0,6.0,2.0,3.58351893845611,0.0,0,1,0,0,0
0.939,1,2.0,21.0,5.0,5.0,3.2188758248682006,0.0,0,0,0,0,0
0.897,1,3.0,9.0,8.0,1.0,2.6390573296152584,0.0,0,0,1,0,1
0.92,1,2.0,9.0,8.0,2.0,2.70805020110221,0.0,1,0,0,0,1
0.91,1,2.0,5.0,6.0,1.0,4.74493212836325,0.0,0,1,1,0,1
0.647,1,3.0,2.0,3.0,1.0,2.0794415416798357,0.0,1,0,0,1,1
0.624,0,1.0,6.0,3.0,0.0,3.091042453358316,0.0,1,0,1,0,0
0.92,1,2.0,7.0,2.0,2.0,5.081404364984463,0.0,1,0,0,0,1
0.92,0,4.0,21.0,8.0,5.0,4.382026634673881,0.0,0,1,0,0,1
0.92,1,2.0,9.0,1.0,1.0,3.6375861597263857,0.0,1,0,0,0,0
0.92,1,3.0,15.0,6.0,3.0,3.6888794541139363,0.0,0,1,0,0,1
0.624,1,2.0,5.0,4.0,2.0,4.454347296253507,1.0,0,0,1,0,0
0.91,1,2.0,11.0,7.0,5.0,1.6094379124341003,0.0,1,0,0,0,1
0.91,1,3.0,21.0,3.0,1.0,2.70805020110221,0.0,1,0,0,0,1
0.92,1,2.0,2.0,3.0,1.0,3.9512437185814275,0.0,0,0,0,0,0
0.939,1,2.0,6.0,3.0,1.0,2.5649493574615367,1.0,1,0,0,0,1
0.92,1,2.0,9.0,3.0,1.0,2.302585092994046,0.0,1,0,0,0,1
0.92,0,2.0,15.0,3.0,5.0,5.056245805348308,0.0,1,0,0,0,1
0.698,1,2.0,10.0,1.0,1.0,2.70805020110221,0.0,1,0,0,0,1
0.855,0,1.0,8.0,1.0,0.0,4.219507705176107,0.0,1,0,1,0,0
0.92,1,3.0,4.0,6.0,1.0,4.634728988229636,0.0,1,0,0,0,0
0.91,1,2.0,11.0,6.0,1.0,4.23410650459726,1.0,0,1,0,0,1
0.91,1,2.0,21.0,3.0,1.0,4.127134385045092,1.0,1,0,0,0,1
0.743,1,2.0,11.0,3.0,1.0,3.367295829986474,0.0,1,0,0,1,1
0.92,1,2.0,21.0,3.0,4.0,5.293304824724492,0.0,1,0,0,0,1
0.899,0,2.0,6.0,3.0,0.0,2.8903717578961645,0.0,1,0,0,1,0
0.884,0,4.0,21.0,6.0,5.0,5.777652323222656,0.0,1,0,0,0,1
0.698,0,1.0,3.0,6.0,0.0,3.295836866004329,1.0,1,0,0,0,0
0.865,1,2.0,9.0,3.0,2.0,5.030437921392435,1.0,1,0,0,0,1
0.804,0,2.0,3.0,3.0,2.0,4.248495242049359,1.0,1,0,0,0,0
0.92,0,0.0,7.0,3.0,0.0,2.4849066497880004,0.0,1,0,0,0,0
0.91,1,2.0,21.0,3.0,1.0,3.713572066704308,1.0,1,0,0,0,1
0.624,1,3.0,10.0,1.0,1.0,4.343805421853684,1.0,1,0,1,0,1
0.895,1,3.0,15.0,5.0,1.0,3.7376696182833684,0.0,1,0,0,0,1
0.624,1,2.0,6.0,2.0,1.0,1.6094379124341003,1.0,1,0,0,0,1
0.887,1,3.0,21.0,2.0,5.0,4.007333185232471,0.0,1,0,0,0,0
0.91,1,2.0,6.0,8.0,5.0,4.3694478524670215,0.0,1,0,0,0,1
0.8270000000000001,1,2.0,10.0,3.0,3.0,3.6109179126442243,0.0,1,0,0,0,0
0.92,1,4.0,7.0,8.0,1.0,2.4849066497880004,0.0,1,0,0,0,1
0.738,1,2.0,17.0,7.0,3.0,1.0986122886681098,0.0,1,0,0,0,1
0.6890000000000001,1,2.0,2.0,2.0,2.0,5.153291594497779,0.0,1,0,0,1,0
0.624,1,2.0,4.0,2.0,1.0,5.2832037287379885,1.0,1,0,1,0,1
0.624,0,2.0,12.0,2.0,0.0,3.5553480614894135,1.0,1,0,0,0,1
0.624,0,2.0,7.0,2.0,0.0,3.295836866004329,1.0,1,0,1,0,1
0.762,1,2.0,13.0,8.0,5.0,2.4849066497880004,1.0,1,0,0,0,1
0.92,1,2.0,21.0,8.0,2.0,3.8066624897703196,1.0,0,1,0,0,0
0.624,1,2.0,5.0,8.0,3.0,4.882801922586371,1.0,0,1,0,0,1
0.897,0,2.0,6.0,8.0,1.0,5.153291594497779,0.0,1,0,1,0,1
0.92,1,2.0,21.0,6.0,2.0,3.5553480614894135,0.0,1,0,0,0,0
0.92,1,2.0,17.0,3.0,1.0,3.4965075614664802,1.0,1,0,0,0,1
0.878,1,2.0,8.0,3.0,1.0,4.867534450455582,0.0,1,0,0,0,0
0.92,1,2.0,20.0,3.0,0.0,3.044522437723423,1.0,0,0,0,0,1
0.903,1,2.0,21.0,3.0,5.0,4.394449154672439,0.0,0,0,0,0,1
0.897,1,1.0,21.0,6.0,5.0,4.634728988229636,0.0,0,0,0,0,0
0.6890000000000001,1,1.0,8.0,6.0,1.0,2.1972245773362196,0.0,1,0,0,0,0
0.92,0,1.0,2.0,6.0,1.0,4.969813299576001,1.0,0,0,1,0,0
0.926,1,3.0,19.0,4.0,2.0,4.762173934797756,0.0,0,0,0,0,1
0.92,1,3.0,21.0,4.0,2.0,4.394449154672439,0.0,1,0,0,0,1
0.92,0,2.0,5.0,4.0,1.0,3.1354942159291497,1.0,1,0,1,0,1
0.92,1,2.0,9.0,8.0,1.0,4.290459441148391,0.0,1,0,0,0,1
0.924,0,1.0,5.0,8.0,0.0,4.07753744390572,0.0,0,0,1,0,0
0.897,1,3.0,5.0,3.0,2.0,3.8501476017100584,0.0,1,0,0,0,1
0.91,0,2.0,10.0,3.0,2.0,2.1972245773362196,0.0,1,0,1,0,1
0.92,1,2.0,21.0,3.0,1.0,4.997212273764115,0.0,1,0,1,0,1
0.92,0,2.0,5.0,3.0,0.0,4.59511985013459,0.0,1,0,1,0,1
0.91,1,2.0,21.0,3.0,1.0,2.70805020110221,0.0,1,0,0,0,1
0.92,1,2.0,21.0,8.0,3.0,4.276666119016055,0.0,1,0,0,0,1
0.624,1,2.0,2.0,3.0,1.0,4.605170185988092,0.0,1,0,1,0,0
0.939,1,2.0,7.0,6.0,5.0,2.0794415416798357,0.0,0,1,0,0,1
0.624,1,2.0,3.0,4.0,1.0,4.74493212836325,0.0,0,0,0,0,1
0.527,1,2.0,3.0,4.0,1.0,4.574710978503383,1.0,0,0,1,0,1
0.887,1,2.0,21.0,4.0,1.0,3.9318256327243257,1.0,1,0,1,0,1
0.762,0,2.0,3.0,4.0,1.0,3.4657359027997265,1.0,1,0,0,0,1
0.624,1,2.0,3.0,8.0,0.0,4.574710978503383,1.0,1,0,0,0,1
0.939,1,2.0,10.0,5.0,1.0,4.553876891600541,0.0,0,1,0,0,1
0.92,1,3.0,15.0,7.0,2.0,4.174387269895637,0.0,1,0,0,0,1
0.939,1,2.0,13.0,7.0,5.0,2.4849066497880004,0.0,1,0,0,0,1
0.92,1,2.0,3.0,8.0,1.0,4.90527477843843,0.0,0,1,0,0,1
0.92,1,3.0,5.0,8.0,1.0,2.9444389791664403,1.0,0,0,0,0,1
0.887,1,1.0,4.0,3.0,1.0,2.4849066497880004,0.0,1,0,0,0,0
0.939,0,3.0,1.0,3.0,1.0,2.8903717578961645,0.0,0,1,1,0,1
0.91,1,2.0,18.0,3.0,1.0,4.394449154672439,0.0,1,0,0,0,1
0.926,1,3.0,20.0,8.0,5.0,4.174387269895637,0.0,1,0,0,0,1
0.762,1,2.0,6.0,8.0,1.0,3.828641396489095,0.0,1,0,0,0,1
0.926,0,2.0,10.0,3.0,3.0,5.017279836814924,0.0,1,0,0,0,1
0.865,1,3.0,21.0,3.0,5.0,4.736198448394496,0.0,1,0,0,0,0
0.92,1,2.0,6.0,6.0,1.0,2.4849066497880004,0.0,0,0,0,0,1
0.693,1,2.0,7.0,1.0,3.0,1.6094379124341003,0.0,1,0,0,0,1
0.92,1,2.0,15.0,8.0,1.0,4.465908118654584,0.0,1,0,0,0,1
0.925,1,3.0,17.0,8.0,5.0,3.2188758248682006,0.0,1,0,0,0,1
0.91,1,2.0,11.0,6.0,2.0,4.31748811353631,0.0,0,0,0,0,0
0.926,1,2.0,6.0,6.0,1.0,4.653960350157523,0.0,1,0,0,0,1
0.924,1,3.0,21.0,6.0,5.0,5.093750200806762,0.0,1,0,0,0,1
0.92,1,2.0,21.0,3.0,5.0,2.9444389791664403,0.0,1,0,0,0,1
0.939,1,1.0,7.0,4.0,1.0,1.9459101490553132,0.0,1,0,0,0,0
0.92,1,3.0,21.0,4.0,2.0,3.1780538303479458,0.0,1,0,0,0,1
0.91,1,3.0,21.0,6.0,1.0,3.4011973816621555,0.0,1,0,0,0,1
0.624,1,2.0,8.0,3.0,1.0,3.8501476017100584,0.0,0,0,0,0,1
0.754,0,2.0,2.0,3.0,1.0,3.58351893845611,1.0,1,0,1,0,1
0.848,0,1.0,2.0,1.0,0.0,3.784189633918261,0.0,1,0,1,0,0
0.8270000000000001,0,1.0,0.0,1.0,0.0,4.30406509320417,0.0,1,0,1,0,0
0.836,0,2.0,2.0,1.0,0.0,4.0943445622221,0.0,1,0,1,0,1
0.698,1,3.0,21.0,4.0,4.0,2.302585092994046,0.0,1,0,0,0,1
0.624,1,2.0,3.0,2.0,1.0,4.07753744390572,0.0,1,0,0,0,1
0.762,1,3.0,19.0,2.0,1.0,3.4657359027997265,1.0,1,0,0,1,1
0.802,1,2.0,12.0,2.0,1.0,4.852030263919617,0.0,1,0,0,0,1
0.74,1,2.0,11.0,5.0,2.0,5.4510384535657,0.0,1,0,0,0,1
0.92,1,2.0,16.0,8.0,2.0,2.0794415416798357,0.0,0,1,0,0,1
0.92,1,1.0,21.0,3.0,1.0,5.5093883366279774,0.0,1,0,0,0,0
0.698,1,2.0,5.0,3.0,2.0,1.9459101490553132,0.0,1,0,0,1,1
0.624,1,2.0,6.0,4.0,1.0,3.6375861597263857,0.0,1,0,1,0,1
0.764,0,2.0,11.0,2.0,5.0,2.70805020110221,0.0,0,0,0,0,1
0.89,1,2.0,15.0,5.0,0.0,4.31748811353631,0.0,1,0,0,0,1
0.92,0,2.0,5.0,3.0,5.0,5.564520407322694,0.0,1,0,0,0,0
0.92,1,3.0,21.0,3.0,1.0,2.5649493574615367,1.0,0,0,0,0,1
0.624,1,3.0,3.0,4.0,2.0,4.127134385045092,0.0,1,0,0,0,1
0.89,1,3.0,14.0,4.0,1.0,4.718498871295094,0.0,0,0,0,0,1
0.926,0,1.0,6.0,5.0,2.0,4.976733742420574,0.0,0,0,1,0,0
0.804,0,2.0,10.0,1.0,1.0,3.6375861597263857,1.0,0,0,0,0,0
0.691,0,2.0,2.0,1.0,1.0,5.739792912179234,0.0,0,0,1,0,1
0.91,1,2.0,8.0,3.0,1.0,3.9512437185814275,0.0,1,0,0,0,1
0.926,1,2.0,11.0,3.0,1.0,4.6913478822291435,0.0,1,0,0,0,1
0.7759999999999999,0,2.0,2.0,4.0,0.0,5.783825182329737,0.0,0,0,1,0,1
0.624,1,2.0,2.0,2.0,1.0,4.04305126783455,0.0,1,0,1,0,1
0.92,1,3.0,9.0,4.0,1.0,3.970291913552122,0.0,1,0,0,0,1
0.448,0,3.0,4.0,4.0,0.0,4.204692619390966,1.0,0,0,1,0,1
0.624,1,3.0,4.0,8.0,2.0,5.10594547390058,0.0,1,0,0,0,1
0.698,0,2.0,4.0,8.0,1.0,4.430816798843313,0.0,1,0,1,0,1
0.92,1,2.0,2.0,8.0,1.0,4.836281906951478,0.0,0,0,0,0,1
0.5579999999999999,0,2.0,1.0,8.0,1.0,5.459585514144159,0.0,0,0,0,0,1
0.92,1,2.0,14.0,8.0,1.0,4.812184355372417,1.0,1,0,0,0,1
0.527,1,2.0,4.0,8.0,2.0,4.394449154672439,1.0,1,0,0,0,1
0.698,1,3.0,16.0,8.0,1.0,3.1354942159291497,0.0,1,0,0,0,1
0.92,0,2.0,21.0,8.0,5.0,3.7376696182833684,0.0,1,0,0,0,1
0.91,0,2.0,21.0,8.0,2.0,3.4965075614664802,1.0,1,0,1,0,1
0.836,1,2.0,15.0,3.0,1.0,4.454347296253507,0.0,1,0,0,0,1
0.624,1,3.0,8.0,6.0,3.0,3.4657359027997265,1.0,1,0,0,0,1
0.92,0,1.0,4.0,6.0,0.0,3.1780538303479458,0.0,0,0,0,0,0
0.789,1,2.0,3.0,1.0,1.0,4.553876891600541,0.0,0,0,0,1,1
0.624,0,1.0,2.0,1.0,0.0,2.8903717578961645,1.0,1,0,1,0,0
0.925,0,2.0,7.0,1.0,2.0,4.3694478524670215,1.0,1,0,1,0,1
0.92,1,1.0,6.0,8.0,1.0,4.3694478524670215,0.0,0,0,1,0,0
0.848,1,2.0,3.0,1.0,1.0,3.367295829986474,0.0,1,0,0,0,1
0.855,1,2.0,7.0,8.0,1.0,1.0986122886681098,0.0,1,0,0,0,1
0.855,1,3.0,15.0,3.0,0.0,4.955827057601261,0.0,1,0,0,0,1
0.92,1,2.0,10.0,3.0,1.0,4.290459441148391,0.0,0,1,0,0,1
0.91,1,2.0,5.0,6.0,1.0,4.990432586778736,0.0,0,0,1,0,1
0.92,1,2.0,14.0,2.0,4.0,3.8066624897703196,0.0,1,0,0,0,1
0.855,1,3.0,13.0,2.0,1.0,5.313205979041787,0.0,0,0,0,0,1
0.913,1,2.0,21.0,2.0,5.0,2.1972245773362196,1.0,1,0,0,0,1
0.92,1,2.0,5.0,5.0,1.0,3.6109179126442243,0.0,1,0,0,0,0
0.92,1,2.0,21.0,3.0,2.0,3.8501476017100584,0.0,1,0,0,0,1
0.91,1,2.0,4.0,3.0,1.0,4.990432586778736,0.0,0,1,0,0,0
0.92,1,3.0,21.0,3.0,2.0,2.5649493574615367,0.0,0,1,0,0,1
0.855,1,3.0,2.0,3.0,1.0,4.060443010546419,0.0,0,1,0,0,0
0.92,0,2.0,3.0,3.0,3.0,5.003946305945459,0.0,1,0,0,0,1
0.913,0,3.0,21.0,8.0,5.0,4.394449154672439,0.0,1,0,0,0,1
0.92,1,2.0,15.0,6.0,1.0,4.23410650459726,0.0,1,0,0,0,1
0.92,0,1.0,4.0,6.0,0.0,2.8903717578961645,0.0,0,0,1,0,0
0.855,1,2.0,11.0,6.0,1.0,3.9318256327243257,0.0,1,0,0,0,1
0.92,1,3.0,21.0,8.0,5.0,3.5263605246161616,0.0,0,1,0,0,1
0.884,1,2.0,5.0,8.0,1.0,4.2626798770413155,0.0,1,0,0,0,1
0.926,1,2.0,9.0,7.0,1.0,4.983606621708336,0.0,1,0,0,0,1
0.55,0,1.0,5.0,7.0,0.0,5.0369526024136295,0.0,1,0,1,0,0
0.624,1,2.0,9.0,7.0,0.0,4.897839799950911,1.0,1,0,0,0,1
0.92,1,2.0,12.0,3.0,1.0,3.4965075614664802,0.0,0,1,0,0,1
0.762,1,2.0,9.0,8.0,2.0,4.219507705176107,0.0,1,0,0,0,1
0.884,1,2.0,3.0,5.0,5.0,4.02535169073515,0.0,0,1,0,0,1
0.926,1,3.0,15.0,4.0,5.0,3.9318256327243257,0.0,0,0,0,0,1
0.624,0,1.0,6.0,4.0,1.0,4.844187086458591,0.0,1,0,0,0,0
0.91,1,2.0,21.0,4.0,4.0,4.990432586778736,0.0,1,0,0,0,0
0.926,1,1.0,15.0,4.0,5.0,1.9459101490553132,0.0,1,0,0,0,0
0.92,1,2.0,15.0,6.0,5.0,4.59511985013459,0.0,0,0,0,0,0
0.8959999999999999,1,4.0,21.0,6.0,5.0,3.871201010907891,0.0,1,0,0,0,1
0.92,0,2.0,19.0,8.0,5.0,4.465908118654584,0.0,0,1,0,0,1
0.92,0,4.0,21.0,7.0,5.0,2.0794415416798357,0.0,1,0,0,0,1
0.939,1,3.0,10.0,4.0,1.0,3.58351893845611,0.0,1,0,0,0,1
0.92,1,3.0,16.0,4.0,2.0,3.2188758248682006,1.0,1,0,0,0,1
0.92,1,2.0,14.0,8.0,5.0,3.713572066704308,0.0,1,0,0,0,1
0.624,1,2.0,10.0,8.0,0.0,3.6375861597263857,0.0,1,0,0,0,1
0.913,1,2.0,7.0,8.0,1.0,4.983606621708336,1.0,0,0,0,1,1
0.939,1,2.0,6.0,3.0,4.0,3.970291913552122,0.0,1,0,0,0,1
0.847,1,2.0,10.0,7.0,1.0,2.302585092994046,0.0,1,0,1,0,1
0.55,1,2.0,5.0,7.0,1.0,4.3694478524670215,1.0,1,0,0,0,1
0.92,1,2.0,21.0,4.0,5.0,2.9444389791664403,0.0,1,0,0,0,1
0.754,0,1.0,5.0,4.0,0.0,4.8283137373023015,1.0,1,0,1,0,0
0.6890000000000001,1,3.0,19.0,3.0,1.0,4.836281906951478,0.0,0,1,1,0,1
0.91,0,1.0,3.0,1.0,1.0,4.204692619390966,0.0,0,0,1,0,0
0.624,1,2.0,7.0,5.0,1.0,3.4965075614664802,1.0,1,0,0,0,1
0.624,0,2.0,11.0,8.0,3.0,3.5553480614894135,0.0,1,0,0,0,1
0.91,1,2.0,21.0,8.0,1.0,4.31748811353631,0.0,1,0,0,0,1
0.754,1,2.0,13.0,8.0,1.0,4.859812404361672,1.0,1,0,0,0,1
0.767,0,2.0,3.0,2.0,1.0,3.970291913552122,0.0,0,0,1,0,1
0.624,1,2.0,5.0,3.0,0.0,3.5553480614894135,1.0,1,0,0,0,1
0.865,1,3.0,18.0,8.0,3.0,2.70805020110221,0.0,1,0,0,0,1
0.624,1,2.0,21.0,3.0,5.0,4.23410650459726,0.0,1,0,0,0,0
0.92,1,3.0,15.0,3.0,1.0,3.9889840465642745,0.0,0,0,0,0,1
0.843,0,2.0,4.0,3.0,0.0,4.04305126783455,0.0,1,0,1,0,1
0.92,0,2.0,4.0,3.0,1.0,3.6635616461296463,0.0,1,0,1,0,1
0.926,0,1.0,14.0,2.0,1.0,3.5553480614894135,0.0,1,0,1,0,0
0.899,1,2.0,5.0,3.0,5.0,3.8501476017100584,0.0,0,0,0,1,1
0.92,1,2.0,7.0,3.0,2.0,4.219507705176107,1.0,1,0,0,0,1
0.743,1,3.0,14.0,2.0,5.0,4.663439094112067,0.0,1,0,0,0,1
0.939,1,2.0,4.0,3.0,1.0,4.61512051684126,0.0,0,1,0,0,0
0.939,0,3.0,21.0,3.0,5.0,4.532599493153256,0.0,0,0,0,0,0
0.92,0,2.0,5.0,3.0,1.0,4.30406509320417,1.0,1,0,1,0,1
0.923,1,2.0,5.0,3.0,4.0,2.772588722239781,1.0,1,0,0,0,1
0.92,0,1.0,3.0,3.0,0.0,3.8066624897703196,0.0,0,0,0,0,0
0.92,0,2.0,14.0,5.0,1.0,3.713572066704308,0.0,1,0,0,0,0
0.624,1,2.0,6.0,6.0,2.0,4.574710978503383,1.0,0,0,0,0,1
0.91,1,1.0,4.0,1.0,1.0,2.833213344056216,0.0,1,0,0,1,0
0.92,1,2.0,11.0,5.0,2.0,3.5553480614894135,0.0,1,0,0,0,1
0.924,1,2.0,10.0,6.0,1.0,4.394449154672439,0.0,0,0,0,0,1
0.92,1,1.0,5.0,2.0,1.0,4.394449154672439,0.0,1,0,0,0,0
0.926,1,3.0,5.0,4.0,1.0,2.9444389791664403,0.0,1,0,0,0,1
0.924,1,2.0,14.0,1.0,4.0,5.117993812416755,0.0,1,0,0,0,1
0.893,1,3.0,21.0,4.0,1.0,3.4965075614664802,0.0,1,0,0,0,1
0.92,1,2.0,15.0,2.0,5.0,5.293304824724492,0.0,1,0,0,0,1
0.855,1,2.0,11.0,7.0,2.0,4.343805421853684,1.0,1,0,0,0,1
0.55,0,0.0,0.0,7.0,1.0,5.37989735354046,0.0,1,0,0,0,0
0.92,1,2.0,12.0,4.0,2.0,3.871201010907891,0.0,1,0,0,0,1
0.698,1,3.0,12.0,4.0,1.0,3.5263605246161616,0.0,1,0,1,0,1
0.843,1,3.0,19.0,2.0,1.0,4.04305126783455,0.0,1,0,0,0,1
0.91,1,3.0,21.0,3.0,1.0,5.652489180268651,0.0,1,0,0,1,1
0.836,0,1.0,5.0,4.0,1.0,3.828641396489095,0.0,1,0,1,0,0
0.887,1,3.0,21.0,4.0,3.0,3.4657359027997265,1.0,1,0,0,0,1
0.527,1,2.0,13.0,4.0,1.0,4.990432586778736,1.0,0,0,0,0,0
0.897,1,2.0,21.0,1.0,5.0,3.8918202981106265,0.0,1,0,0,0,1
0.91,1,2.0,15.0,3.0,5.0,3.367295829986474,0.0,1,0,0,0,1
0.92,1,2.0,11.0,3.0,1.0,4.356708826689592,0.0,1,0,0,0,1
0.949,1,2.0,16.0,6.0,3.0,4.07753744390572,0.0,1,0,0,0,0
0.92,1,2.0,4.0,3.0,1.0,4.04305126783455,0.0,1,0,0,0,1
0.836,1,2.0,21.0,4.0,4.0,2.5649493574615367,0.0,1,0,0,0,1
0.698,1,2.0,4.0,3.0,1.0,3.295836866004329,0.0,1,0,0,0,1
0.91,1,1.0,21.0,3.0,1.0,4.2626798770413155,1.0,1,0,0,0,0
0.624,0,2.0,5.0,3.0,1.0,2.995732273553991,1.0,1,0,0,0,0
0.92,0,3.0,9.0,3.0,5.0,3.6109179126442243,1.0,1,0,1,0,1
0.754,1,2.0,3.0,4.0,0.0,4.852030263919617,1.0,1,0,0,1,1
0.899,0,3.0,16.0,4.0,5.0,4.532599493153256,0.0,1,0,1,0,1
